chr	start	end	gene_symbol	exon	transcript_id
chrY	1412732	1412854	ASMTL	12	NM_004192
chrY	1403139	1403489	ASMTL	13	NM_004192
chrY	1536921	1537185	P2RY8	1	NM_178129
chrY	1462581	1466582	P2RY8	2	NM_178129
chrY	2500817	2500976	DHRSX	1	NM_145177
chrY	2425197	2425304	DHRSX	2	NM_145177
chrY	2408745	2408813	DHRSX	3	NM_145177
chrY	2291502	2291603	DHRSX	4	NM_145177
chrY	2266740	2266947	DHRSX	5	NM_145177
chrY	2243023	2243230	DHRSX	6	NM_145177
chrY	2219514	2221229	DHRSX	7	NM_145177
chrY	2500817	2500976	ZBED1	1	NM_001171136
chrY	2486435	2490772	ZBED1	2	NM_001171136
chrY	2786855	2787682	SRY	1	NM_003140
chrY	6873972	6874027	AMELY	1	NM_001143
chrY	6872555	6872620	AMELY	2	NM_001143
chrY	6870006	6870053	AMELY	3	NM_001143
chrY	6868732	6868776	AMELY	4	NM_001143
chrY	6868037	6868462	AMELY	5	NM_001143
chrY	6865918	6866078	AMELY	6	NM_001143
chrY	13479514	13480670	UTY	1	NM_001258249
chrY	13479254	13479317	UTY	2	NM_001258249
chrY	13470121	13470229	UTY	3	NM_001258249
chrY	13449017	13449066	UTY	4	NM_001258249
chrY	13414735	13414793	UTY	5	NM_001258249
chrY	13410993	13411113	UTY	6	NM_001258249
chrY	13396918	13396972	UTY	7	NM_001258249
chrY	13393859	13393893	UTY	8	NM_001258249
chrY	13369256	13369349	UTY	9	NM_001258249
chrY	13366267	13366393	UTY	10	NM_001258249
chrY	13360430	13360528	UTY	11	NM_001258249
chrY	13359767	13359986	UTY	12	NM_001258249
chrY	13359088	13359222	UTY	13	NM_001258249
chrY	13358464	13358619	UTY	14	NM_001258249
chrY	13357877	13357969	UTY	15	NM_001258249
chrY	13355923	13356018	UTY	16	NM_001258249
chrY	13355003	13355398	UTY	17	NM_001258249
chrY	13335563	13336335	UTY	18	NM_001258249
chrY	13326221	13326350	UTY	19	NM_001258249
chrY	13324601	13324706	UTY	20	NM_001258249
chrY	13323555	13323760	UTY	21	NM_001258249
chrY	13306186	13306250	UTY	22	NM_001258249
chrY	13306038	13306112	UTY	23	NM_001258249
chrY	13305399	13305547	UTY	24	NM_001258249
chrY	13302877	13302991	UTY	25	NM_001258249
chrY	13298957	13299144	UTY	26	NM_001258249
chrY	13297707	13297848	UTY	27	NM_001258249
chrY	13260278	13260404	UTY	28	NM_001258249
chrY	13251017	13251187	UTY	29	NM_001258249
chrY	13248379	13249882	UTY	30	NM_001258249
chrY	13986339	13986503	VCY1B	1	NM_181880
chrY	13985772	13986146	VCY1B	2	NM_181880
chrY	13986339	13986512	VCY	1	NM_004679
chrY	13985772	13986146	VCY	2	NM_004679
chrY	17878260	17880219	CDY2B	1	NM_001001722
chrY	17878261	17880220	CDY2A	1	NM_004825
chrY	18773106	18773686	HSFY1	1	NM_033108
chrY	18771814	18772627	HSFY1	2	NM_033108
chrY	18773106	18773735	HSFY2	1	NM_153716
chrY	18771814	18772627	HSFY2	2	NM_153716
chrY	19744671	19744726	KDM5D	1	NM_004653
chrY	19744385	19744553	KDM5D	2	NM_004653
chrY	19743162	19743239	KDM5D	3	NM_004653
chrY	19741735	19741857	KDM5D	4	NM_004653
chrY	19741318	19741488	KDM5D	5	NM_004653
chrY	19739528	19739662	KDM5D	6	NM_004653
chrY	19735621	19735750	KDM5D	7	NM_004653
chrY	19735352	19735497	KDM5D	8	NM_004653
chrY	19732584	19732742	KDM5D	9	NM_004653
chrY	19732046	19732165	KDM5D	10	NM_004653
chrY	19731772	19731930	KDM5D	11	NM_004653
chrY	19721130	19721311	KDM5D	12	NM_004653
chrY	19720872	19721034	KDM5D	13	NM_004653
chrY	19716596	19716715	KDM5D	14	NM_004653
chrY	19716279	19716473	KDM5D	15	NM_004653
chrY	19715823	19716004	KDM5D	16	NM_004653
chrY	19715615	19715739	KDM5D	17	NM_004653
chrY	19715352	19715499	KDM5D	18	NM_004653
chrY	19710376	19710472	KDM5D	19	NM_004653
chrY	19709451	19709809	KDM5D	20	NM_004653
chrY	19708875	19709013	KDM5D	21	NM_004653
chrY	19708244	19708423	KDM5D	22	NM_004653
chrY	19707934	19708071	KDM5D	23	NM_004653
chrY	19707147	19707746	KDM5D	24	NM_004653
chrY	19706794	19706863	KDM5D	25	NM_004653
chrY	19706441	19706640	KDM5D	26	NM_004653
chrY	19703865	19706345	KDM5D	27	NM_004653
chrY	21894379	21894486	RBMY1E	1	NM_001006118
chrY	21892405	21892517	RBMY1E	2	NM_001006118
chrY	21891825	21891928	RBMY1E	3	NM_001006118
chrY	21888628	21888805	RBMY1E	4	NM_001006118
chrY	21886560	21886712	RBMY1E	5	NM_001006118
chrY	21884435	21884549	RBMY1E	6	NM_001006118
chrY	21883369	21883479	RBMY1E	7	NM_001006118
chrY	21882817	21882927	RBMY1E	8	NM_001006118
chrY	21882272	21882382	RBMY1E	9	NM_001006118
chrY	21881240	21881350	RBMY1E	10	NM_001006118
chrY	21881064	21881152	RBMY1E	11	NM_001006118
chrY	21880076	21880652	RBMY1E	12	NM_001006118
chrY	21894379	21894526	RBMY1D	1	NM_001006120
chrY	21892405	21892517	RBMY1D	2	NM_001006120
chrY	21891825	21891928	RBMY1D	3	NM_001006120
chrY	21888628	21888805	RBMY1D	4	NM_001006120
chrY	21886560	21886712	RBMY1D	5	NM_001006120
chrY	21884435	21884549	RBMY1D	6	NM_001006120
chrY	21883369	21883479	RBMY1D	7	NM_001006120
chrY	21882817	21882927	RBMY1D	8	NM_001006120
chrY	21882272	21882382	RBMY1D	9	NM_001006120
chrY	21881240	21881350	RBMY1D	10	NM_001006120
chrY	21881064	21881152	RBMY1D	11	NM_001006120
chrY	21880076	21880652	RBMY1D	12	NM_001006120
chrY	21894379	21894526	RBMY1B	1	NM_001006121
chrY	21892405	21892517	RBMY1B	2	NM_001006121
chrY	21891825	21891928	RBMY1B	3	NM_001006121
chrY	21888628	21888805	RBMY1B	4	NM_001006121
chrY	21886560	21886712	RBMY1B	5	NM_001006121
chrY	21884435	21884549	RBMY1B	6	NM_001006121
chrY	21883369	21883479	RBMY1B	7	NM_001006121
chrY	21882817	21882927	RBMY1B	8	NM_001006121
chrY	21882272	21882382	RBMY1B	9	NM_001006121
chrY	21881240	21881350	RBMY1B	10	NM_001006121
chrY	21881064	21881152	RBMY1B	11	NM_001006121
chrY	21880076	21880652	RBMY1B	12	NM_001006121
chrY	21894379	21894526	RBMY1A1	1	NM_005058
chrY	21892405	21892517	RBMY1A1	2	NM_005058
chrY	21891825	21891928	RBMY1A1	3	NM_005058
chrY	21888628	21888805	RBMY1A1	4	NM_005058
chrY	21886560	21886712	RBMY1A1	5	NM_005058
chrY	21884435	21884549	RBMY1A1	6	NM_005058
chrY	21883369	21883479	RBMY1A1	7	NM_005058
chrY	21882817	21882927	RBMY1A1	8	NM_005058
chrY	21882272	21882382	RBMY1A1	9	NM_005058
chrY	21881240	21881350	RBMY1A1	10	NM_005058
chrY	21881064	21881152	RBMY1A1	11	NM_005058
chrY	21880076	21880652	RBMY1A1	12	NM_005058
chrY	21917920	21918027	RBMY1E	1	NM_001006118
chrY	21915946	21916058	RBMY1E	2	NM_001006118
chrY	21915366	21915469	RBMY1E	3	NM_001006118
chrY	21912169	21912346	RBMY1E	4	NM_001006118
chrY	21910101	21910253	RBMY1E	5	NM_001006118
chrY	21907976	21908090	RBMY1E	6	NM_001006118
chrY	21906910	21907020	RBMY1E	7	NM_001006118
chrY	21906358	21906468	RBMY1E	8	NM_001006118
chrY	21905813	21905923	RBMY1E	9	NM_001006118
chrY	21904781	21904891	RBMY1E	10	NM_001006118
chrY	21904606	21904694	RBMY1E	11	NM_001006118
chrY	21903618	21904194	RBMY1E	12	NM_001006118
chrY	21917920	21918067	RBMY1D	1	NM_001006120
chrY	21915946	21916058	RBMY1D	2	NM_001006120
chrY	21915366	21915469	RBMY1D	3	NM_001006120
chrY	21912169	21912346	RBMY1D	4	NM_001006120
chrY	21910101	21910253	RBMY1D	5	NM_001006120
chrY	21907976	21908090	RBMY1D	6	NM_001006120
chrY	21906910	21907020	RBMY1D	7	NM_001006120
chrY	21906358	21906468	RBMY1D	8	NM_001006120
chrY	21905813	21905923	RBMY1D	9	NM_001006120
chrY	21904781	21904891	RBMY1D	10	NM_001006120
chrY	21904606	21904694	RBMY1D	11	NM_001006120
chrY	21903618	21904194	RBMY1D	12	NM_001006120
chrY	21917920	21918067	RBMY1B	1	NM_001006121
chrY	21915946	21916058	RBMY1B	2	NM_001006121
chrY	21915366	21915469	RBMY1B	3	NM_001006121
chrY	21912169	21912346	RBMY1B	4	NM_001006121
chrY	21910101	21910253	RBMY1B	5	NM_001006121
chrY	21907976	21908090	RBMY1B	6	NM_001006121
chrY	21906910	21907020	RBMY1B	7	NM_001006121
chrY	21906358	21906468	RBMY1B	8	NM_001006121
chrY	21905813	21905923	RBMY1B	9	NM_001006121
chrY	21904781	21904891	RBMY1B	10	NM_001006121
chrY	21904606	21904694	RBMY1B	11	NM_001006121
chrY	21903618	21904194	RBMY1B	12	NM_001006121
chrY	22095920	22096007	PRY2	1	NM_001002758
chrY	22095732	22095818	PRY2	2	NM_001002758
chrY	22084771	22084891	PRY2	3	NM_001002758
chrY	22082080	22082195	PRY2	4	NM_001002758
chrY	22071756	22072581	PRY2	5	NM_001002758
chrY	22095920	22096007	PRY	1	NM_004676
chrY	22095732	22095818	PRY	2	NM_004676
chrY	22084771	22084891	PRY	3	NM_004676
chrY	22082080	22082195	PRY	4	NM_004676
chrY	22071756	22072581	PRY	5	NM_004676
chrY	22182835	22182923	RBMY1F	1	NM_152585
chrY	22180861	22180973	RBMY1F	2	NM_152585
chrY	22180291	22180394	RBMY1F	3	NM_152585
chrY	22177094	22177271	RBMY1F	4	NM_152585
chrY	22175026	22175178	RBMY1F	5	NM_152585
chrY	22172901	22173015	RBMY1F	6	NM_152585
chrY	22171835	22171945	RBMY1F	7	NM_152585
chrY	22171284	22171394	RBMY1F	8	NM_152585
chrY	22170739	22170849	RBMY1F	9	NM_152585
chrY	22169705	22169815	RBMY1F	10	NM_152585
chrY	22169530	22169618	RBMY1F	11	NM_152585
chrY	22168542	22169118	RBMY1F	12	NM_152585
chrY	22182835	22183008	RBMY1J	1	NM_001006117
chrY	22180861	22180973	RBMY1J	2	NM_001006117
chrY	22180291	22180394	RBMY1J	3	NM_001006117
chrY	22177094	22177271	RBMY1J	4	NM_001006117
chrY	22175026	22175178	RBMY1J	5	NM_001006117
chrY	22172901	22173015	RBMY1J	6	NM_001006117
chrY	22171835	22171945	RBMY1J	7	NM_001006117
chrY	22171284	22171394	RBMY1J	8	NM_001006117
chrY	22170739	22170849	RBMY1J	9	NM_001006117
chrY	22169705	22169815	RBMY1J	10	NM_001006117
chrY	22169530	22169618	RBMY1J	11	NM_001006117
chrY	22168774	22169118	RBMY1J	12	NM_001006117
chrY	23198798	23199092	DAZ1	1	NM_004081
chrY	23192052	23192198	DAZ1	2	NM_004081
chrY	23191686	23191777	DAZ1	3	NM_004081
chrY	23191074	23191125	DAZ1	4	NM_004081
chrY	23190574	23190637	DAZ1	5	NM_004081
chrY	23190345	23190484	DAZ1	6	NM_004081
chrY	23181204	23181350	DAZ1	7	NM_004081
chrY	23180838	23180929	DAZ1	8	NM_004081
chrY	23180226	23180277	DAZ1	9	NM_004081
chrY	23179726	23179789	DAZ1	10	NM_004081
chrY	23179497	23179636	DAZ1	11	NM_004081
chrY	23170364	23170510	DAZ1	12	NM_004081
chrY	23169998	23170089	DAZ1	13	NM_004081
chrY	23169386	23169437	DAZ1	14	NM_004081
chrY	23168886	23168949	DAZ1	15	NM_004081
chrY	23168657	23168796	DAZ1	16	NM_004081
chrY	23167185	23167256	DAZ1	17	NM_004081
chrY	23164740	23164811	DAZ1	18	NM_004081
chrY	23162349	23162420	DAZ1	19	NM_004081
chrY	23159953	23160024	DAZ1	20	NM_004081
chrY	23157570	23157641	DAZ1	21	NM_004081
chrY	23155174	23155245	DAZ1	22	NM_004081
chrY	23152797	23152868	DAZ1	23	NM_004081
chrY	23143011	23143082	DAZ1	24	NM_004081
chrY	23140626	23140697	DAZ1	25	NM_004081
chrY	23139847	23139881	DAZ1	26	NM_004081
chrY	23135175	23135273	DAZ1	27	NM_004081
chrY	23129355	23131211	DAZ1	28	NM_004081
chrY	24046097	24048014	CDY1	1	NM_004680
chrY	24045230	24045676	CDY1	2	NM_004680
chrY	24045793	24048014	CDY1B	1	NM_001003894
chrY	24813183	24813492	DAZ3	1	NM_020364
chrY	24806435	24806581	DAZ3	2	NM_020364
chrY	24806069	24806160	DAZ3	3	NM_020364
chrY	24805457	24805508	DAZ3	4	NM_020364
chrY	24804957	24805020	DAZ3	5	NM_020364
chrY	24804728	24804867	DAZ3	6	NM_020364
chrY	24803256	24803327	DAZ3	7	NM_020364
chrY	24800813	24800884	DAZ3	8	NM_020364
chrY	24798423	24798494	DAZ3	9	NM_020364
chrY	24796027	24796098	DAZ3	10	NM_020364
chrY	24793650	24793721	DAZ3	11	NM_020364
chrY	24791271	24791342	DAZ3	12	NM_020364
chrY	24788894	24788965	DAZ3	13	NM_020364
chrY	24786514	24786585	DAZ3	14	NM_020364
chrY	24784137	24784208	DAZ3	15	NM_020364
chrY	24774350	24774421	DAZ3	16	NM_020364
chrY	24773570	24773604	DAZ3	17	NM_020364
chrY	24768899	24768997	DAZ3	18	NM_020364
chrY	24763069	24764925	DAZ3	19	NM_020364
chrY	25052074	25052104	BPY2B	1	NM_001002760
chrY	25051676	25051798	BPY2B	2	NM_001002760
chrY	25048474	25048610	BPY2B	3	NM_001002760
chrY	25043946	25044064	BPY2B	4	NM_001002760
chrY	25041769	25041886	BPY2B	5	NM_001002760
chrY	25038809	25038914	BPY2B	6	NM_001002760
chrY	25037992	25038116	BPY2B	7	NM_001002760
chrY	25031317	25031441	BPY2B	8	NM_001002760
chrY	25030901	25031222	BPY2B	9	NM_001002760
chrY	25052074	25052104	BPY2C	1	NM_001002761
chrY	25051676	25051798	BPY2C	2	NM_001002761
chrY	25048474	25048610	BPY2C	3	NM_001002761
chrY	25043946	25044064	BPY2C	4	NM_001002761
chrY	25041769	25041886	BPY2C	5	NM_001002761
chrY	25038809	25038914	BPY2C	6	NM_001002761
chrY	25037992	25038116	BPY2C	7	NM_001002761
chrY	25031317	25031441	BPY2C	8	NM_001002761
chrY	25030901	25031222	BPY2C	9	NM_001002761
chrY	25052074	25052104	BPY2	1	NM_004678
chrY	25051676	25051798	BPY2	2	NM_004678
chrY	25048474	25048610	BPY2	3	NM_004678
chrY	25043946	25044064	BPY2	4	NM_004678
chrY	25041769	25041886	BPY2	5	NM_004678
chrY	25038809	25038914	BPY2	6	NM_004678
chrY	25037992	25038116	BPY2	7	NM_004678
chrY	25031317	25031441	BPY2	8	NM_004678
chrY	25030901	25031222	BPY2	9	NM_004678
chr1_GL383518v1_alt	44751	45485	INTS3	1	NM_023015
chr1_GL383518v1_alt	57352	57435	INTS3	2	NM_023015
chr1_GL383518v1_alt	57986	58069	INTS3	3	NM_023015
chr1_GL383518v1_alt	63658	63771	INTS3	4	NM_023015
chr1_GL383518v1_alt	63980	64064	INTS3	5	NM_023015
chr1_GL383518v1_alt	65390	65456	INTS3	6	NM_023015
chr1_GL383518v1_alt	67796	67940	INTS3	7	NM_023015
chr1_GL383518v1_alt	68980	69109	INTS3	8	NM_023015
chr1_GL383518v1_alt	71343	71440	INTS3	9	NM_023015
chr1_GL383518v1_alt	74273	74464	INTS3	10	NM_023015
chr1_GL383518v1_alt	76227	76314	INTS3	11	NM_023015
chr1_GL383518v1_alt	77012	77091	INTS3	12	NM_023015
chr1_GL383518v1_alt	77528	77619	INTS3	13	NM_023015
chr1_GL383518v1_alt	78271	78377	INTS3	14	NM_023015
chr1_GL383518v1_alt	79429	79548	INTS3	15	NM_023015
chr1_GL383518v1_alt	79934	80063	INTS3	16	NM_023015
chr1_GL383518v1_alt	80533	80587	INTS3	17	NM_023015
chr1_GL383518v1_alt	80819	80922	INTS3	18	NM_023015
chr1_GL383518v1_alt	81391	81435	INTS3	19	NM_023015
chr1_GL383518v1_alt	81645	81764	INTS3	20	NM_023015
chr1_GL383518v1_alt	84375	84528	INTS3	21	NM_023015
chr1_GL383518v1_alt	85594	85662	INTS3	22	NM_023015
chr1_GL383518v1_alt	86470	86545	INTS3	23	NM_023015
chr1_GL383518v1_alt	86899	87012	INTS3	24	NM_023015
chr1_GL383518v1_alt	87386	87434	INTS3	25	NM_023015
chr1_GL383518v1_alt	88497	88664	INTS3	26	NM_023015
chr1_GL383518v1_alt	89041	89141	INTS3	27	NM_023015
chr1_GL383518v1_alt	89340	89412	INTS3	28	NM_023015
chr1_GL383518v1_alt	89626	89782	INTS3	29	NM_023015
chr1_GL383518v1_alt	89894	91509	INTS3	30	NM_023015
chr1_GL383518v1_alt	92108	92865	SLC27A3	1	NM_024330
chr1_GL383518v1_alt	93219	93428	SLC27A3	2	NM_024330
chr1_GL383518v1_alt	93763	93921	SLC27A3	3	NM_024330
chr1_GL383518v1_alt	94462	94586	SLC27A3	4	NM_024330
chr1_GL383518v1_alt	94862	95056	SLC27A3	5	NM_024330
chr1_GL383518v1_alt	95164	95254	SLC27A3	6	NM_024330
chr1_GL383518v1_alt	95388	95586	SLC27A3	7	NM_024330
chr1_GL383518v1_alt	95815	95912	SLC27A3	8	NM_024330
chr1_GL383518v1_alt	96044	96174	SLC27A3	9	NM_024330
chr1_GL383518v1_alt	96527	96858	SLC27A3	10	NM_024330
chr1_GL383518v1_alt	144714	145051	GATAD2B	1	NM_020699
chr1_GL383518v1_alt	136307	136436	GATAD2B	2	NM_020699
chr1_GL383518v1_alt	135492	135623	GATAD2B	3	NM_020699
chr1_GL383518v1_alt	134741	134872	GATAD2B	4	NM_020699
chr1_GL383518v1_alt	134073	134243	GATAD2B	5	NM_020699
chr1_GL383518v1_alt	132974	133289	GATAD2B	6	NM_020699
chr1_GL383518v1_alt	129951	130153	GATAD2B	7	NM_020699
chr1_GL383518v1_alt	128723	128833	GATAD2B	8	NM_020699
chr1_GL383518v1_alt	128432	128549	GATAD2B	9	NM_020699
chr1_GL383518v1_alt	121426	127011	GATAD2B	10	NM_020699
chr1_GL383519v1_alt	15377	15410	MTX1	1	NM_002455
chr1_GL383519v1_alt	15543	15622	MTX1	2	NM_002455
chr1_GL383519v1_alt	17154	17246	MTX1	3	NM_002455
chr1_GL383519v1_alt	17412	17594	MTX1	4	NM_002455
chr1_GL383519v1_alt	17721	17797	MTX1	5	NM_002455
chr1_GL383519v1_alt	18265	18419	MTX1	6	NM_002455
chr1_GL383519v1_alt	18512	18867	MTX1	7	NM_002455
chr1_GL383519v1_alt	82486	82891	HCN3	1	NM_020897
chr1_GL383519v1_alt	87434	87863	HCN3	2	NM_020897
chr1_GL383519v1_alt	88997	89158	HCN3	3	NM_020897
chr1_GL383519v1_alt	89562	89780	HCN3	4	NM_020897
chr1_GL383519v1_alt	90188	90334	HCN3	5	NM_020897
chr1_GL383519v1_alt	90747	90987	HCN3	6	NM_020897
chr1_GL383519v1_alt	92196	92360	HCN3	7	NM_020897
chr1_GL383519v1_alt	92804	94871	HCN3	8	NM_020897
chr1_GL383519v1_alt	3264	3426	GBA	1	NM_000157
chr1_GL383519v1_alt	2804	2895	GBA	2	NM_000157
chr1_GL383519v1_alt	2539	2563	GBA	3	NM_000157
chr1_GL383519v1_alt	2493	2536	GBA	4	NM_000157
chr1_GL383519v1_alt	2380	2492	GBA	5	NM_000157
chr1_GL383519v1_alt	2121	2262	GBA	6	NM_000157
chr1_GL383519v1_alt	1656	1789	GBA	7	NM_000157
chr1_GL383519v1_alt	1273	1445	GBA	8	NM_000157
chr1_GL383519v1_alt	1007	1037	GBA	9	NM_000157
chr1_GL383519v1_alt	798	1004	GBA	10	NM_000157
chr1_GL383519v1_alt	1	201	GBA	11	NM_000157
chr1_GL383519v1_alt	46109	46272	GBA	1	NM_000157
chr1_GL383519v1_alt	45653	45740	GBA	2	NM_000157
chr1_GL383519v1_alt	44909	45100	GBA	3	NM_000157
chr1_GL383519v1_alt	44639	44785	GBA	4	NM_000157
chr1_GL383519v1_alt	43540	43673	GBA	5	NM_000157
chr1_GL383519v1_alt	43157	43329	GBA	6	NM_000157
chr1_GL383519v1_alt	42364	42601	GBA	7	NM_000157
chr1_GL383519v1_alt	41268	41492	GBA	8	NM_000157
chr1_GL383519v1_alt	40704	40867	GBA	9	NM_000157
chr1_GL383519v1_alt	40218	40334	GBA	10	NM_000157
chr1_GL383519v1_alt	39475	40123	GBA	11	NM_000157
chr1_GL383519v1_alt	59676	60506	FAM189B	1	NM_006589
chr1_GL383519v1_alt	59423	59479	FAM189B	2	NM_006589
chr1_GL383519v1_alt	59107	59217	FAM189B	3	NM_006589
chr1_GL383519v1_alt	58882	59001	FAM189B	4	NM_006589
chr1_GL383519v1_alt	58648	58755	FAM189B	5	NM_006589
chr1_GL383519v1_alt	56756	56928	FAM189B	6	NM_006589
chr1_GL383519v1_alt	56525	56624	FAM189B	7	NM_006589
chr1_GL383519v1_alt	56118	56187	FAM189B	8	NM_006589
chr1_GL383519v1_alt	55299	55844	FAM189B	9	NM_006589
chr1_GL383519v1_alt	53428	53496	FAM189B	10	NM_006589
chr1_GL383519v1_alt	53073	53326	FAM189B	11	NM_006589
chr1_GL383519v1_alt	52228	52978	FAM189B	12	NM_006589
chr1_GL383519v1_alt	67109	67383	SCAMP3	1	NM_005698
chr1_GL383519v1_alt	66680	66757	SCAMP3	2	NM_005698
chr1_GL383519v1_alt	65560	65682	SCAMP3	3	NM_005698
chr1_GL383519v1_alt	65353	65473	SCAMP3	4	NM_005698
chr1_GL383519v1_alt	63849	63977	SCAMP3	5	NM_005698
chr1_GL383519v1_alt	62521	62680	SCAMP3	6	NM_005698
chr1_GL383519v1_alt	62308	62409	SCAMP3	7	NM_005698
chr1_GL383519v1_alt	61697	61814	SCAMP3	8	NM_005698
chr1_GL383519v1_alt	61004	61442	SCAMP3	9	NM_005698
chr1_GL383519v1_alt	78224	78527	CLK2	1	NM_001294338
chr1_GL383519v1_alt	75831	76000	CLK2	2	NM_001294338
chr1_GL383519v1_alt	74511	74739	CLK2	3	NM_001294338
chr1_GL383519v1_alt	73731	73818	CLK2	4	NM_001294338
chr1_GL383519v1_alt	73316	73382	CLK2	5	NM_001294338
chr1_GL383519v1_alt	73033	73149	CLK2	6	NM_001294338
chr1_GL383519v1_alt	71752	71918	CLK2	7	NM_001294338
chr1_GL383519v1_alt	70883	70977	CLK2	8	NM_001294338
chr1_GL383519v1_alt	69668	69797	CLK2	9	NM_001294338
chr1_GL383519v1_alt	69491	69573	CLK2	10	NM_001294338
chr1_GL383519v1_alt	69244	69323	CLK2	11	NM_001294338
chr1_GL383519v1_alt	68973	69063	CLK2	12	NM_001294338
chr1_GL383519v1_alt	67891	68423	CLK2	13	NM_001294338
chr1_GL383519v1_alt	106319	106461	PKLR	1	NM_000298
chr1_GL383519v1_alt	105121	105303	PKLR	2	NM_000298
chr1_GL383519v1_alt	100688	100779	PKLR	3	NM_000298
chr1_GL383519v1_alt	100460	100591	PKLR	4	NM_000298
chr1_GL383519v1_alt	100139	100325	PKLR	5	NM_000298
chr1_GL383519v1_alt	99505	99775	PKLR	6	NM_000298
chr1_GL383519v1_alt	99258	99408	PKLR	7	NM_000298
chr1_GL383519v1_alt	98461	98613	PKLR	8	NM_000298
chr1_GL383519v1_alt	98200	98366	PKLR	9	NM_000298
chr1_GL383519v1_alt	96779	96960	PKLR	10	NM_000298
chr1_GL383519v1_alt	94316	95701	PKLR	11	NM_000298
chr1_GL383520v2_alt	280445	280542	PTPRC	1	NM_002838
chr1_GL383520v2_alt	280631	280746	PTPRC	2	NM_002838
chr1_GL383520v2_alt	333752	333778	PTPRC	3	NM_002838
chr1_GL383520v2_alt	338117	338314	PTPRC	4	NM_002838
chr1_GL383520v2_alt	340969	341109	PTPRC	5	NM_002838
chr1_GL383520v2_alt	343792	343935	PTPRC	6	NM_002838
chr1_GL383520v2_alt	344703	344777	PTPRC	7	NM_002838
chr1_GL383520v2_alt	345877	345903	PTPRC	8	NM_002838
chr1_GL383520v2_alt	348139	348357	PTPRC	9	NM_002838
chr1_GL383520v2_alt	349538	349666	PTPRC	10	NM_002838
chr1_GL383520v2_alt	351092	351229	PTPRC	11	NM_002838
chr1_GL383520v2_alt	354358	354477	PTPRC	12	NM_002838
chr1_GL383520v2_alt	358087	358245	PTPRC	13	NM_002838
chr1_GL383520v2_alt	359499	359707	PTPRC	14	NM_002838
chr1_GL383520v2_alt	363821	363885	PTPRC	15	NM_002838
chr1_GL383520v2_alt	181974	182085	ATP6V1G3	1	NM_001376861
chr1_GL383520v2_alt	170486	170586	ATP6V1G3	2	NM_001376861
chr1_GL383520v2_alt	164628	164970	ATP6V1G3	3	NM_001376861
chr1_KI270759v1_alt	61136	61671	KIF26B	1	NM_018012
chr1_KI270759v1_alt	113883	114049	KIF26B	2	NM_018012
chr1_KI270759v1_alt	235071	235254	KIF26B	3	NM_018012
chr1_KI270759v1_alt	296881	297087	KIF26B	4	NM_018012
chr1_KI270759v1_alt	301955	302048	KIF26B	5	NM_018012
chr1_KI270759v1_alt	303570	303832	KIF26B	6	NM_018012
chr1_KI270759v1_alt	306097	306280	KIF26B	7	NM_018012
chr1_KI270759v1_alt	340425	340584	KIF26B	8	NM_018012
chr1_KI270759v1_alt	382258	382420	KIF26B	9	NM_018012
chr1_KI270759v1_alt	383430	386832	KIF26B	10	NM_018012
chr1_KI270759v1_alt	396131	396333	KIF26B	11	NM_018012
chr1_KI270759v1_alt	396912	397062	KIF26B	12	NM_018012
chr1_KI270759v1_alt	400483	407457	KIF26B	13	NM_018012
chr1_KI270761v1_alt	9555	10601	OR2T4	1	NM_001004696
chr1_KI270761v1_alt	35924	36850	OR2T6	1	NM_001005471
chr1_KI270761v1_alt	60035	61144	OR2T1	1	NM_030904
chr1_KI270761v1_alt	106838	107812	OR2T2	1	NM_001004136
chr1_KI270761v1_alt	127391	128347	OR2T3	1	NM_001005495
chr1_KI270761v1_alt	142629	145153	OR2T5	1	NM_001004697
chr1_KI270762v1_alt	27479	27902	PLCH2	1	NM_014638
chr1_KI270762v1_alt	29666	29812	PLCH2	2	NM_014638
chr1_KI270762v1_alt	30924	31167	PLCH2	3	NM_014638
chr1_KI270762v1_alt	31373	31502	PLCH2	4	NM_014638
chr1_KI270762v1_alt	35638	35808	PLCH2	5	NM_014638
chr1_KI270762v1_alt	38097	38190	PLCH2	6	NM_014638
chr1_KI270762v1_alt	38363	38566	PLCH2	7	NM_014638
chr1_KI270762v1_alt	38788	38908	PLCH2	8	NM_014638
chr1_KI270762v1_alt	40397	40568	PLCH2	9	NM_014638
chr1_KI270762v1_alt	40950	41057	PLCH2	10	NM_014638
chr1_KI270762v1_alt	42382	42525	PLCH2	11	NM_014638
chr1_KI270762v1_alt	46046	46138	PLCH2	12	NM_014638
chr1_KI270762v1_alt	46678	46760	PLCH2	13	NM_014638
chr1_KI270762v1_alt	47797	47894	PLCH2	14	NM_014638
chr1_KI270762v1_alt	48018	48200	PLCH2	15	NM_014638
chr1_KI270762v1_alt	48692	48799	PLCH2	16	NM_014638
chr1_KI270762v1_alt	49713	49837	PLCH2	17	NM_014638
chr1_KI270762v1_alt	49934	50018	PLCH2	18	NM_014638
chr1_KI270762v1_alt	50274	50420	PLCH2	19	NM_014638
chr1_KI270762v1_alt	50831	50910	PLCH2	20	NM_014638
chr1_KI270762v1_alt	53302	53599	PLCH2	21	NM_014638
chr1_KI270762v1_alt	55112	56722	PLCH2	22	NM_014638
chr1_KI270762v1_alt	107555	107923	TNFRSF14	1	NM_003820
